place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""2132428""","""Gratz""","""""",0.01,6.97,2.68,223.10,64,75,52,29,37,23,35,39,29,10.38,0.12,2.07,2,2,24371,21561,25591,0,0,1,14699,12974,15471,11243,9918,11838,3449,3053,3622,7,3,11,6,3,9,0.9,2.0,0.21,0.01,1547,63,1690,81,359,5,4781,1026,1075,713,87,13
"""2132523""","""Graymoor-Devondale""","""Louisville/Jefferson County, KY-IN""",1.60,2730.18,1087.98,471.92,50,59,48,28,34,26,23,25,22,7.73,22.96,1.61,1,2,19207,17042,19552,5,5,5,11553,10182,11784,8768,7703,8950,2719,2412,2767,66,67,67,78,78,79,4.3,8.1,3.92,2.31,19971,57,26278,88,10,143,892,1176,1376,638,60,40
"""2132572""","""Grayson""","""""",1.22,1898.10,674.36,1783.13,55,66,41,24,30,16,31,35,24,9.11,4.45,1.63,1,2,21243,18969,23041,0,0,0,11417,10357,13145,8406,7666,9882,3008,2686,3261,4,6,2,3,5,2,5.2,2.4,1.73,0.38,3349,56,3645,84,21,72,1521,740,877,570,55,45
"""2132968""","""Greensburg""","""""",0.72,1079.40,436.87,1328.69,57,68,40,24,30,16,33,37,25,8.92,5.43,1.62,1,2,21776,19703,23456,1,1,1,11485,10404,13229,8387,7596,9897,3083,2790,3320,15,18,12,12,16,10,3.2,5.1,1.39,0.33,2602,78,2600,81,21,45,2328,710,839,485,61,39
"""2132986""","""Green Spring""","""Louisville/Jefferson County, KY-IN""",0.20,526.60,201.21,170.58,69,82,66,42,52,40,27,30,26,10.07,11.92,1.91,2,2,23015,20514,23423,0,0,0,13671,12184,13935,10413,9279,10619,3257,2904,3315,1,1,1,1,1,1,2.1,5.9,1.71,1.18,12584,96,15017,88,20,74,1488,1792,1731,2377,93,7
"""2133004""","""Greenup""","""Huntington-Ashland, WV-KY-OH""",1.01,1105.99,417.63,516.95,53,61,44,24,30,19,28,31,24,8.07,8.03,1.69,2,2,20981,18833,22420,1,1,1,12159,10531,13145,9189,7864,9972,2970,2666,3173,0,0,0,0,0,0,4.7,3.4,1.64,0.81,2356,81,2076,81,6,144,1170,861,971,627,68,32
"""2133022""","""Greenville""","""""",2.25,2264.21,945.89,3001.16,53,63,41,22,28,16,31,35,25,8.96,8.73,1.72,2,2,22545,20244,23999,0,0,0,12059,10946,13612,8863,8074,10213,3192,2866,3397,4,6,2,3,5,2,2.5,3.1,0.89,0.32,3036,75,3166,83,36,32,2049,727,841,539,64,36
"""2133562""","""Guthrie""","""""",0.07,140.43,53.11,1072.69,55,64,43,22,27,17,33,37,26,9.71,0.48,1.84,2,2,23746,21531,24742,0,1,0,13387,11868,14239,10017,8805,10730,3361,3048,3502,9,14,6,8,12,5,3.7,1.2,1.85,0.05,1516,73,1551,81,127,8,2177,741,860,619,51,49
"""2134390""","""Hanson""","""Madisonville, KY""",0.11,207.48,81.32,1681.50,56,65,45,25,31,20,34,37,28,10.63,0.71,2.02,2,2,24325,21707,25735,0,0,1,14439,12690,15293,10990,9612,11641,3443,3073,3643,6,4,9,5,4,8,0.8,2.1,0.21,0.05,1840,83,1524,81,125,11,3391,877,888,805,88,12
"""2134534""","""Hardin""","""""",0.04,53.54,21.53,447.43,51,59,45,21,26,17,30,33,27,9.49,0.46,1.93,2,2,23233,20594,24797,1,1,1,13783,12104,14606,10482,9179,11080,3288,2916,3510,13,9,16,11,8,13,3.0,1.0,0.49,0.05,1490,60,1258,81,94,10,2306,784,870,516,76,24
"""2134552""","""Hardinsburg""","""""",0.14,294.14,110.09,2256.30,52,61,43,20,25,16,32,35,27,9.95,0.59,1.93,2,2,24430,21858,25201,1,1,1,13955,12306,14578,10485,9201,10999,3458,3095,3567,12,11,12,10,9,10,1.8,2.8,0.56,0.05,1434,67,1684,81,232,10,3182,729,800,521,71,29
"""2134660""","""Hardyville""","""""",0.03,34.85,10.66,405.39,17,20,12,8,10,5,40,46,30,11.55,0.30,2.05,2,2,24114,21542,26174,0,0,1,14017,12899,15914,10597,9843,12200,3414,3050,3705,6,6,10,5,5,8,0.2,2.0,0.05,0.03,1645,86,1384,81,389,4,4800,225,225,,90,10
"""2134732""","""Harlan""","""""",0.28,306.66,127.02,833.92,76,91,42,34,43,16,42,48,26,8.59,1.41,1.55,1,2,20352,18330,23928,1,1,0,10914,9984,13763,8015,7367,10369,2881,2595,3387,17,21,7,15,18,6,5.0,1.3,2.16,0.15,1825,64,1804,82,36,29,1270,734,918,439,59,41
"""2134966""","""Harrodsburg""","""""",3.30,2969.11,1331.65,4408.31,51,59,41,21,26,16,30,33,25,8.58,6.85,1.75,2,2,21983,19752,23463,0,0,0,12611,11030,13523,9499,8233,10202,3111,2797,3321,0,0,0,0,0,0,4.0,1.2,1.79,0.30,3881,65,4597,86,35,38,1679,731,627,521,55,45
"""2135020""","""Hartford""","""""",1.50,1744.55,656.55,1790.88,52,60,41,21,27,16,31,34,25,8.88,4.03,1.69,2,2,22514,20070,23457,0,0,0,12400,10783,13227,9205,7934,9900,3187,2842,3320,8,8,6,7,6,5,4.3,4.6,2.60,0.37,2200,62,3180,82,21,55,1516,720,861,458,65,35
"""2135200""","""Hawesville""","""Owensboro, KY""",0.08,105.48,38.07,1031.19,54,63,47,23,29,19,31,34,28,10.76,0.45,2.00,2,2,24529,21927,25421,0,0,1,14366,12631,14904,10887,9521,11296,3472,3104,3598,8,6,10,7,5,9,2.2,2.6,0.57,0.04,1307,75,1623,81,111,11,2919,874,967,500,80,20
"""2135362""","""Hazard""","""""",3.63,3924.90,1733.33,4765.25,39,45,26,15,18,9,32,36,23,6.50,13.16,1.47,1,2,19650,17459,22337,1,1,1,10410,9369,12620,7607,6875,9444,2782,2472,3161,21,21,14,18,18,12,4.7,6.3,1.52,0.36,3474,58,4399,82,23,53,1724,398,311,321,62,38
"""2135380""","""Hazel""","""Murray, KY""",0.01,25.69,9.35,223.49,63,75,47,27,33,18,37,42,28,11.04,0.46,1.97,2,2,24084,21602,25764,1,0,1,13595,12462,15231,10176,9394,11572,3410,3058,3647,9,9,13,8,8,11,1.1,2.7,0.53,0.04,1274,80,1373,80,176,7,2994,823,863,621,84,16
"""2135398""","""Hazel Green""","""""",0.02,35.42,14.94,688.65,83,95,37,27,34,10,56,61,27,8.49,0.18,1.65,2,2,20659,18258,24910,1,1,1,11456,10031,14626,8511,7363,11075,2925,2648,3526,21,20,25,18,17,21,1.6,5.3,0.09,0.02,1755,57,1678,79,242,7,4166,458,,458,86,14
"""2135542""","""Hebron""","""Cincinnati, OH-KY-IN""",1.97,6182.73,2050.87,4107.99,51,60,52,26,33,27,24,27,25,10.95,5.49,1.86,2,2,23672,21263,23853,1,0,1,13502,12172,13538,10146,9157,10156,3350,3009,3376,6,5,6,5,4,5,1.9,8.5,1.55,0.50,6247,90,11915,85,99,26,2516,1215,1271,1050,74,26
"""2135545""","""Hebron Estates""","""Louisville/Jefferson County, KY-IN""",0.09,175.77,70.12,375.39,55,66,53,28,34,26,28,32,27,10.51,1.96,1.99,2,2,24646,22028,25060,0,0,0,14300,13012,14509,10812,9894,10962,3488,3118,3547,0,0,0,0,0,0,1.5,5.7,0.91,0.19,6217,92,6011,84,77,16,2509,1176,1298,631,82,18
"""2135866""","""Henderson""","""Evansville, IN-KY""",13.66,20378.63,8712.37,9928.48,43,49,38,18,23,16,25,26,23,7.65,14.86,1.62,1,2,20328,18246,21023,3,3,3,11685,10043,12128,8796,7447,9140,2877,2583,2976,12,12,13,47,47,49,5.2,5.4,2.68,0.88,5733,55,6906,85,18,76,1741,718,809,589,47,53
"""2135902""","""Hendron""","""Paducah, KY-IL""",3.29,4256.16,1767.23,3302.35,54,62,45,26,32,21,28,30,24,9.02,5.92,1.64,1,2,21131,18950,22630,1,1,1,11956,10332,12900,8917,7590,9653,2991,2683,3203,49,59,45,32,39,29,4.5,5.9,2.02,0.54,5664,64,6781,84,24,54,1336,931,946,425,59,41
"""2136102""","""Heritage Creek""","""Louisville/Jefferson County, KY-IN""",0.08,148.63,59.87,287.59,61,72,58,31,39,30,29,33,28,10.42,2.17,2.09,2,2,24784,22026,25221,0,0,0,14887,13565,15109,11379,10447,11539,3508,3117,3570,0,0,0,0,0,0,0.6,4.2,1.37,0.21,9577,99,8124,86,109,11,2870,1344,1372,1069,91,9
"""2136298""","""Hickman""","""Union City, TN-KY""",1.82,1002.35,405.27,2261.60,58,68,44,24,30,17,33,38,27,9.66,3.33,1.83,2,2,22816,20524,24689,1,1,1,12668,11505,14442,9427,8588,10936,3230,2906,3494,11,12,12,9,10,10,2.9,1.5,0.89,0.18,1410,92,1216,80,27,48,2721,767,812,544,81,19
"""2136316""","""Hickory""","""Mayfield, KY""",0.06,57.49,25.60,564.38,39,46,30,20,25,15,35,40,28,9.67,0.47,2.02,2,2,24658,21913,25728,0,0,0,13950,12748,15310,10453,9641,11660,3491,3103,3641,6,4,8,5,3,7,1.4,1.5,0.21,0.05,1346,73,1590,81,130,9,2789,652,697,320,90,10
"""2136374""","""Hickory Hill""","""Louisville/Jefferson County, KY-IN""",0.02,16.77,8.20,16.80,55,65,53,30,37,28,25,28,25,6.42,3.13,1.81,2,2,21818,18732,22335,3,2,3,12953,11482,13231,9829,8801,10033,3088,2651,3161,36,29,37,42,34,44,3.2,7.4,0.87,0.49,15005,35,23842,88,96,26,2000,1273,1286,1042,95,5
"""2136460""","""High Bridge""","""Lexington-Fayette, KY""",0.33,284.91,116.18,1394.08,49,59,47,21,27,20,28,32,27,10.26,0.86,1.98,2,2,24255,21768,24819,0,0,0,14191,13028,14414,10758,9947,10901,3433,3081,3513,0,0,0,0,0,0,3.2,0.8,1.06,0.08,3332,64,3092,84,194,7,4537,912,1094,641,60,40
"""2136604""","""Highland Heights""","""Cincinnati, OH-KY-IN""",2.88,4875.17,1506.83,1677.36,42,49,43,19,24,20,22,25,23,9.05,9.20,1.73,2,2,21119,18769,21293,5,4,5,12483,11132,12521,9407,8394,9418,2989,2656,3014,87,81,89,71,66,72,5.0,7.2,3.55,0.90,9753,62,12027,86,25,76,1356,887,933,783,64,36
"""2136865""","""Hills and Dales""","""Louisville/Jefferson County, KY-IN""",0.09,165.35,60.40,63.70,77,93,74,51,64,48,26,29,26,9.95,9.51,1.90,2,2,22817,20221,23246,1,1,1,13557,12052,13830,10317,9179,10530,3229,2862,3290,10,11,10,12,13,11,2.1,6.6,1.09,0.95,12437,85,13050,87,21,56,1472,2170,2170,,98,2
"""2136982""","""Hillview""","""Louisville/Jefferson County, KY-IN""",4.42,7268.03,2612.12,1925.11,49,58,47,23,29,22,26,29,25,10.15,24.64,1.86,2,2,23044,20572,23425,0,0,0,13378,12046,13589,10116,9135,10273,3262,2912,3315,0,0,0,0,0,0,2.9,4.2,2.25,1.36,11918,90,11523,87,18,74,1698,990,951,760,74,26
"""2137108""","""Hindman""","""""",0.29,251.82,99.69,1990.03,61,72,39,21,26,12,40,46,27,9.24,0.46,1.74,2,2,22004,19558,24859,1,1,1,12113,11123,14402,8979,8334,10866,3115,2769,3518,19,20,18,16,17,15,2.4,2.5,0.38,0.05,1436,55,1511,81,355,12,4175,536,487,395,70,30
"""2137234""","""Hiseville""","""Glasgow, KY""",0.03,21.98,8.42,468.80,66,78,48,27,34,19,38,44,29,10.63,0.23,2.08,2,2,24587,21974,25972,0,0,0,14245,13110,15792,10762,9998,12111,3481,3111,3676,1,1,4,1,1,4,0.6,0.6,0.12,0.02,1647,77,1516,82,287,7,3401,856,879,210,84,16
"""2137396""","""Hodgenville""","""Elizabethtown-Fort Knox, KY""",1.35,1568.66,623.49,1342.01,42,48,39,16,20,15,26,28,24,8.54,6.80,1.76,2,2,23066,20775,23258,1,1,1,12854,11208,13035,9577,8254,9730,3265,2941,3292,13,13,14,11,11,12,3.9,4.2,1.65,0.46,2923,66,2491,82,29,43,2080,651,562,505,53,47
"""2137576""","""Hollow Creek""","""Louisville/Jefferson County, KY-IN""",0.33,484.19,175.17,148.00,57,68,55,31,38,29,27,30,26,10.66,14.41,1.90,2,2,22604,19794,23050,2,1,2,13573,12180,13811,10350,9360,10523,3199,2802,3262,24,19,25,28,22,29,2.0,6.8,1.87,1.18,18386,92,16886,88,22,82,1350,1312,1334,508,94,6
"""2137630""","""Hollyvilla""","""Louisville/Jefferson County, KY-IN""",0.06,103.53,38.29,217.69,53,63,51,25,31,24,28,32,27,10.68,1.88,2.02,2,2,24527,21903,24937,0,0,0,14489,13192,14698,11017,10092,11169,3471,3100,3529,0,0,0,0,0,0,1.3,5.6,0.83,0.18,9589,100,10943,87,71,14,2008,1058,1079,955,83,17
"""2137918""","""Hopkinsville""","""Clarksville, TN-KY""",17.35,27679.58,11131.78,19912.50,47,55,41,20,26,18,27,29,24,8.22,10.89,1.72,2,2,22543,20313,22546,0,0,0,12553,10930,12734,9363,8054,9543,3191,2876,3191,0,0,0,0,0,0,4.6,4.8,2.08,0.56,6152,69,7599,85,22,62,1804,794,857,663,46,54
"""2138008""","""Horse Cave""","""""",0.25,343.18,140.61,1696.57,59,70,41,24,30,15,35,40,26,9.34,0.83,1.74,2,2,22618,20435,24610,1,1,0,12185,11173,14064,8972,8264,10573,3202,2893,3483,11,15,8,9,13,7,3.8,2.4,1.20,0.08,1698,71,1840,81,78,17,1653,685,795,529,59,41
"""2138170""","""Houston Acres""","""Louisville/Jefferson County, KY-IN""",0.21,329.69,125.49,92.24,47,55,45,24,31,23,22,25,22,8.41,11.53,1.60,1,2,19046,17037,19363,4,4,4,11460,10127,11686,8708,7656,8889,2696,2411,2741,56,60,56,66,70,66,6.9,7.9,5.06,1.36,24426,49,33740,89,17,78,1183,1043,1224,834,52,48
"""2138670""","""Hunters Hollow""","""Louisville/Jefferson County, KY-IN""",0.16,235.09,86.47,54.05,46,54,44,19,24,18,26,30,25,10.31,16.67,1.87,2,2,23457,20947,23844,0,0,0,13520,12205,13726,10200,9240,10351,3320,2965,3375,0,0,0,0,0,0,3.6,4.2,2.41,1.60,10773,92,10305,87,18,111,1336,828,647,817,75,25
"""2138814""","""Hurstbourne""","""Louisville/Jefferson County, KY-IN""",3.02,4067.73,1696.40,1152.95,68,81,65,44,55,42,24,26,23,8.36,14.89,1.71,2,2,20483,18082,20866,1,1,1,12216,10832,12452,9297,8253,9478,2899,2559,2953,20,20,20,23,23,24,4.2,8.3,4.24,1.47,20372,68,39592,90,18,83,1308,1872,2194,563,71,29
"""2138818""","""Hurstbourne Acres""","""Louisville/Jefferson County, KY-IN""",1.18,1453.75,692.13,221.02,45,53,43,24,30,23,21,23,20,7.24,24.27,1.48,1,2,18037,16028,18344,3,3,3,10653,9429,10840,8062,7121,8205,2553,2269,2596,37,39,39,44,46,45,8.1,7.4,8.36,3.13,20778,27,39621,90,19,110,1299,1020,1353,897,26,74
"""2138836""","""Hustonville""","""Danville, KY""",0.05,46.71,21.56,661.57,66,79,50,31,39,22,34,40,28,8.93,0.30,1.92,2,2,23479,21141,25355,1,1,1,13252,12201,14958,9917,9195,11359,3324,2993,3589,10,13,10,9,11,9,1.9,1.9,0.29,0.03,1916,78,1512,81,193,7,2504,1003,1123,683,70,30
"""2138908""","""Hyden""","""""",0.08,68.73,27.26,819.01,69,81,38,23,29,11,46,53,27,8.43,0.30,1.70,2,2,21476,19112,24922,1,1,1,11853,10891,14565,8790,8162,11018,3041,2706,3527,22,23,20,18,20,17,2.5,2.0,0.21,0.03,1178,57,1225,80,221,19,2604,493,364,362,73,27
"""2139142""","""Independence""","""Cincinnati, OH-KY-IN""",9.64,22826.51,7731.94,11174.97,52,62,53,27,34,28,25,28,26,10.87,9.77,1.92,2,2,23862,21296,24051,1,1,1,13840,12448,13885,10452,9424,10470,3377,3014,3404,11,10,11,9,8,9,2.0,5.7,1.25,0.69,8177,86,8543,85,62,42,1980,1241,1312,790,79,21
"""2139304""","""Indian Hills""","""Louisville/Jefferson County, KY-IN""",1.44,2783.51,1044.19,1255.77,85,103,82,59,74,56,26,29,25,9.80,8.62,1.87,2,2,22313,19846,22716,1,1,1,13341,11823,13615,10169,8999,10386,3158,2809,3215,14,15,14,16,17,16,2.1,7.6,1.59,0.83,13638,95,18128,87,15,70,1302,2527,2527,,97,3
"""2139430""","""Inez""","""""",0.09,141.73,49.86,1100.59,77,92,43,36,44,17,42,48,26,7.91,0.42,1.55,1,2,19252,17003,24171,2,2,1,10760,9897,13920,7999,7454,10473,2726,2407,3421,35,36,26,30,30,22,3.0,2.0,0.24,0.05,1284,43,1171,80,270,10,2938,764,824,494,64,36
"""2139592""","""Ironville""","""Huntington-Ashland, WV-KY-OH""",0.38,414.42,171.53,497.33,60,70,49,29,36,23,31,33,26,8.65,2.99,1.81,2,2,22734,20175,24268,1,1,1,13101,11333,14057,9876,8470,10614,3218,2856,3435,7,7,8,17,17,19,2.9,4.2,0.75,0.34,4125,75,4173,84,33,60,1439,1039,1039,,84,16
"""2139646""","""Irvine""","""""",1.04,802.75,312.91,887.51,66,78,41,28,35,15,38,43,26,8.59,5.84,1.62,1,2,20988,18961,23662,1,1,0,11360,10320,13766,8377,7619,10413,2972,2685,3349,11,16,4,10,14,3,3.5,1.6,2.12,0.35,2827,86,2274,83,27,75,1935,691,774,530,67,33
"""2139664""","""Irvington""","""""",0.22,175.92,72.19,559.68,55,64,45,24,30,19,31,34,26,9.68,1.43,1.86,2,2,23797,21252,24572,1,1,1,13492,11827,14137,10110,8805,10646,3368,3009,3478,14,13,14,12,11,12,3.4,2.5,1.05,0.13,1919,67,1652,81,70,25,1736,858,944,664,71,29
"""2139700""","""Island""","""Owensboro, KY""",0.01,14.49,5.86,215.05,49,56,42,18,22,15,31,34,27,9.90,0.27,1.98,2,2,23939,21252,24851,1,0,1,14182,12477,14710,10782,9459,11178,3388,3009,3517,12,9,15,10,7,13,2.9,0.9,0.55,0.03,1601,57,1322,81,129,5,2447,676,716,553,75,25
"""2139952""","""Jackson""","""""",1.39,1231.63,524.60,1605.44,75,89,41,36,45,17,39,43,23,7.95,3.86,1.39,1,2,19579,17404,22899,2,2,1,9956,8979,12616,7156,6486,9352,2772,2464,3241,28,29,23,24,25,19,5.2,7.2,2.02,0.33,2569,48,3225,81,33,37,2165,780,926,542,62,38
"""2140114""","""Jamestown""","""""",0.30,582.05,217.86,2080.27,70,83,44,31,38,17,39,45,27,9.32,1.13,1.73,2,2,22314,20037,24848,1,1,0,12110,11078,14338,8941,8229,10813,3159,2837,3517,9,12,8,8,10,6,3.0,1.9,0.40,0.10,1725,71,1782,82,68,18,2484,784,919,502,69,31
"""2140204""","""Jeff""","""""",0.04,48.41,20.22,484.21,64,76,43,26,33,16,38,44,27,9.42,0.40,1.81,2,2,22323,19814,25001,1,1,1,12515,11447,14690,9336,8625,11130,3161,2805,3539,18,17,20,15,15,17,2.4,2.3,0.36,0.04,1264,63,1165,80,116,13,2286,710,722,76,80,20
"""2140222""","""Jeffersontown""","""Louisville/Jefferson County, KY-IN""",18.31,26272.80,10502.22,6373.55,49,58,47,26,33,25,24,26,23,8.75,23.56,1.68,1,2,20359,18009,20729,2,2,2,12061,10696,12289,9147,8115,9322,2882,2549,2934,32,32,33,38,38,39,4.7,7.8,3.28,1.65,19101,66,30313,89,16,92,1203,1123,1233,638,65,35
"""2140240""","""Jeffersonville""","""Mount Sterling, KY""",0.17,253.71,97.25,1754.66,64,76,46,28,35,19,36,41,27,9.57,0.55,1.87,2,2,23618,20999,24799,1,1,1,13021,11899,14529,9663,8912,11002,3344,2973,3510,14,13,16,12,11,14,2.8,1.6,0.30,0.06,1720,58,1402,81,125,8,2404,843,918,605,76,24
"""2140312""","""Jenkins""","""""",2.04,1465.90,582.63,5828.46,67,79,42,29,36,16,38,44,26,8.46,1.33,1.67,2,2,21168,18880,24375,1,1,1,11629,10622,14117,8610,7926,10647,2997,2673,3450,23,24,20,19,20,17,3.7,1.6,0.89,0.10,1557,62,1143,80,63,25,1838,721,733,52,70,30
"""2141338""","""Junction City""","""Danville, KY""",0.90,1161.56,463.99,1203.99,56,67,43,24,30,17,32,37,26,9.65,4.63,1.79,2,2,22653,20331,24583,0,0,0,12470,11363,14209,9263,8484,10730,3207,2878,3479,0,0,0,0,0,0,3.2,0.6,1.00,0.39,3076,76,2800,84,38,45,1394,760,825,595,67,33
"""2142094""","""Kenton Vale""","""Cincinnati, OH-KY-IN""",0.08,165.04,67.00,33.17,34,40,35,15,18,15,19,21,20,5.98,12.53,1.49,1,1,18077,16153,18194,7,7,7,10756,9526,10769,8097,7139,8090,2558,2286,2575,101,101,103,82,82,84,7.5,8.3,4.61,2.02,17358,33,17322,86,25,104,1044,684,1357,483,29,71
"""2142112""","""Kenvir""","""""",0.02,20.40,7.03,187.02,74,88,41,27,34,13,47,55,28,9.84,0.37,1.76,2,2,21854,19653,25364,1,1,1,12227,11258,15011,9111,8450,11401,3094,2783,3590,22,25,20,19,21,17,1.7,1.6,1.25,0.04,1203,75,948,79,171,10,1973,580,606,501,76,24
"""2142292""","""Kevil""","""Paducah, KY-IL""",0.03,39.71,15.00,438.50,58,67,48,25,31,20,33,37,28,10.92,0.38,2.01,2,2,23959,21362,25613,1,1,1,14365,12652,15264,10959,9615,11620,3391,3024,3625,15,13,19,13,11,16,1.3,1.6,0.47,0.03,860,74,932,79,159,0,2450,883,948,521,85,15
"""2142598""","""Kingsley""","""Louisville/Jefferson County, KY-IN""",0.31,423.36,175.78,46.25,62,74,60,39,48,37,24,26,23,8.64,32.84,1.71,1,2,19598,17480,19935,5,5,5,12153,10638,12426,9309,8093,9535,2774,2474,2822,70,70,70,82,83,82,4.1,8.1,4.00,3.80,25353,96,43579,90,4,197,584,1653,1685,1295,92,8
"""2143264""","""Kuttawa""","""""",0.35,329.83,126.35,1395.32,56,66,53,29,36,25,28,31,28,8.84,1.00,1.86,2,2,21002,18582,25014,0,0,0,13098,11475,14932,10123,8842,11387,2973,2631,3540,3,2,4,2,1,4,2.5,0.7,0.60,0.09,1375,87,1483,82,30,36,1835,1116,1161,664,89,11
"""2143336""","""La Center""","""Paducah, KY-IL""",0.08,109.97,42.87,384.68,54,63,45,23,29,19,31,34,26,9.31,1.04,1.85,2,2,23148,20838,24699,0,0,0,13370,11748,14268,10086,8789,10764,3276,2950,3496,7,8,8,6,7,7,3.9,1.2,1.89,0.11,1319,72,1457,81,44,,1147,842,977,583,66,34
"""2143444""","""LaFayette""","""Clarksville, TN-KY""",0.00,4.67,1.51,164.08,66,78,57,32,41,28,34,37,29,11.42,0.11,2.20,2,2,26113,23558,26051,0,0,1,15659,13889,15820,11963,10553,12132,3696,3335,3687,1,1,1,1,1,1,0.7,2.0,0.11,0.01,1184,87,1280,80,327,5,4160,1261,1337,994,78,22
"""2143480""","""La Grange""","""Louisville/Jefferson County, KY-IN""",3.10,5428.64,1937.52,4606.06,50,60,48,24,30,23,26,29,25,9.86,9.92,1.84,2,2,23283,20884,23653,0,0,0,13321,12067,13510,10025,9111,10162,3295,2956,3348,0,0,0,0,0,0,3.1,3.4,1.86,0.42,4559,73,5337,85,36,38,2085,1036,1111,711,62,38
"""2143606""","""Lakeside Park""","""Cincinnati, OH-KY-IN""",1.58,2864.99,1247.15,501.99,43,51,44,22,28,23,21,23,21,7.81,19.72,1.58,1,2,19268,17207,19401,3,3,3,11381,10024,11416,8609,7544,8623,2727,2435,2746,45,45,47,37,37,38,7.3,8.4,7.80,2.48,14574,47,23228,88,9,145,862,1038,1349,768,50,50
"""2143668""","""Lakeview Heights""","""""",0.01,18.88,7.18,91.61,69,82,50,33,41,23,36,41,27,10.49,0.82,1.90,2,2,23853,21406,25269,1,1,1,13198,12085,14734,9812,9044,11146,3377,3031,3577,9,10,12,8,8,10,2.2,1.7,0.28,0.08,1547,71,1413,81,142,11,3427,1016,1139,659,74,26
"""2143840""","""Lancaster""","""""",0.29,391.41,150.36,1404.78,54,63,45,23,29,19,31,34,26,9.70,1.20,1.87,2,2,23622,21256,24727,0,0,0,13506,11902,14224,10157,8886,10720,3343,3009,3500,6,7,5,5,6,4,2.9,1.6,1.19,0.11,2478,71,2126,82,106,16,2224,853,1025,493,60,40
"""2143900""","""Langdon Place""","""Louisville/Jefferson County, KY-IN""",0.97,981.20,435.13,116.77,48,57,46,27,33,25,22,24,21,7.61,35.06,1.54,1,2,18658,16589,18978,4,4,4,11075,9792,11277,8383,7392,8538,2641,2348,2686,51,52,53,60,61,62,6.4,7.3,5.47,3.73,17207,40,22259,88,11,155,940,1142,1486,948,39,61
"""2144146""","""Lawrenceburg""","""Frankfort, KY""",3.80,5393.78,2219.57,3838.51,51,61,48,25,31,23,27,30,26,9.79,15.14,1.85,2,2,22668,20220,23770,0,0,0,13272,12020,13795,10063,9158,10431,3208,2862,3364,0,0,0,0,0,0,2.3,1.3,1.56,0.58,5056,73,4454,85,29,45,2025,1024,1099,587,69,31
"""2144344""","""Lebanon""","""""",2.95,2575.56,1045.85,3395.33,50,59,39,21,26,15,30,33,24,8.73,10.29,1.63,1,2,21610,19357,23204,0,0,0,11483,10392,13046,8423,7650,9762,3060,2741,3284,0,1,0,0,1,0,3.6,4.7,1.40,0.31,3413,65,5899,84,41,38,2101,665,668,533,58,42
"""2144362""","""Lebanon Junction""","""Louisville/Jefferson County, KY-IN""",1.68,1462.26,603.88,3630.46,46,55,45,19,24,18,27,31,26,10.02,3.61,1.91,2,2,24298,21768,24698,0,0,0,13852,12600,14049,10413,9518,10553,3439,3081,3496,0,0,0,0,0,0,2.2,3.4,0.89,0.17,2566,73,2502,82,63,15,2525,829,950,503,71,29
"""2144434""","""Ledbetter""","""Paducah, KY-IL""",0.39,813.65,316.01,3292.44,58,67,48,25,31,20,33,36,28,10.11,0.97,1.99,2,2,24221,21746,25844,0,0,0,14241,12521,15163,10813,9443,11503,3428,3079,3658,0,0,2,0,0,2,1.2,2.3,0.56,0.10,2098,92,1972,82,94,10,3129,888,948,593,83,17
"""2144686""","""Leitchfield""","""""",2.76,3700.00,1514.77,6943.58,54,63,38,20,25,13,34,38,25,8.72,5.20,1.66,2,2,22564,20286,23740,0,0,0,11781,10717,13279,8583,7840,9916,3195,2872,3360,3,5,3,3,4,2,3.8,3.2,1.34,0.22,2946,60,4357,84,60,29,2866,581,460,460,53,47
"""2145064""","""Lewisburg""","""""",0.07,48.49,20.47,742.05,58,68,44,23,29,17,34,39,28,9.59,0.32,1.91,2,2,23452,21033,25299,1,1,1,13203,12129,14881,9870,9137,11286,3320,2978,3581,13,14,14,11,12,12,1.7,2.4,0.39,0.03,1421,73,1397,80,171,9,3842,749,814,651,73,27
"""2145136""","""Lewisport""","""Owensboro, KY""",0.26,229.98,90.86,607.76,46,53,40,18,22,15,28,31,25,9.18,1.94,1.80,2,2,23013,20572,23865,1,1,1,13085,11422,13624,9809,8492,10225,3257,2913,3378,19,18,21,17,15,18,3.6,3.6,6.92,0.15,1562,62,1471,80,34,27,1744,675,774,475,67,33
