NAME,Year,Average Rent,Home Value,GEO_ID
MPO,2021,11649.724274442717,2579066.2,None
MPO,2022,13118.710608272067,3313277.111111111,None
MPO,2000,,1088553.75,None
MPO,2001,,1119824.4166666667,None
MPO,2002,,1143305.6666666667,None
MPO,2003,,1169195.5833333333,None
MPO,2004,,1210506.3333333333,None
MPO,2005,,1283745.4166666667,None
MPO,2006,,1388437.75,None
MPO,2007,,1470973.25,None
MPO,2008,,1452335.8181818181,None
MPO,2009,,1392726.5,None
MPO,2010,,1356568.1666666667,None
MPO,2011,,1315110.5833333333,None
MPO,2012,,1308605.5,None
MPO,2013,,1373866.6666666667,None
MPO,2014,,1459886.3333333333,None
Dickson County,2000,,104686.16666666667,0500000US47043
Dickson County,2001,,109824.5,0500000US47043
Dickson County,2002,,112899.16666666667,0500000US47043
Dickson County,2003,,111670.25,0500000US47043
Dickson County,2004,,111552.75,0500000US47043
Dickson County,2005,,117954.66666666667,0500000US47043
Dickson County,2006,,126330.08333333333,0500000US47043
Dickson County,2007,,131680.83333333334,0500000US47043
Dickson County,2008,,134540.83333333334,0500000US47043
Dickson County,2009,,130947.16666666667,0500000US47043
Dickson County,2010,,127134.25,0500000US47043
Dickson County,2011,,124036.16666666667,0500000US47043
Dickson County,2012,,123234.5,0500000US47043
Dickson County,2013,,122979.16666666667,0500000US47043
Dickson County,2014,,128848.66666666667,0500000US47043
Dickson County,2015,,138922.33333333334,0500000US47043
Dickson County,2016,,142824.08333333334,0500000US47043
Dickson County,2017,,158169.5,0500000US47043
Dickson County,2018,,175090.33333333334,0500000US47043
Dickson County,2019,,193300.0,0500000US47043
Dickson County,2020,,205284.08333333334,0500000US47043
Dickson County,2021,,232331.66666666666,0500000US47043
Dickson County,2022,,281327.6666666667,0500000US47043
"Macon County, Tennessee",2000,,68334.0,0500000US47111
"Macon County, Tennessee",2001,,71905.5,0500000US47111
"Macon County, Tennessee",2002,,75036.0,0500000US47111
"Macon County, Tennessee",2003,,78348.0,0500000US47111
"Macon County, Tennessee",2004,,81778.58333333333,0500000US47111
"Macon County, Tennessee",2005,,87461.5,0500000US47111
"Macon County, Tennessee",2006,,93329.58333333333,0500000US47111
"Macon County, Tennessee",2007,,94826.125,0500000US47111
"Macon County, Tennessee",2008,,90566.41666666667,0500000US47111
"Macon County, Tennessee",2009,,88590.25,0500000US47111
"Macon County, Tennessee",2010,,85368.41666666667,0500000US47111
"Macon County, Tennessee",2011,,82550.66666666667,0500000US47111
"Macon County, Tennessee",2012,,81977.25,0500000US47111
"Macon County, Tennessee",2013,,82986.58333333333,0500000US47111
"Macon County, Tennessee",2014,,86036.5,0500000US47111
"Macon County, Tennessee",2015,,89137.75,0500000US47111
"Macon County, Tennessee",2016,,94452.75,0500000US47111
"Macon County, Tennessee",2017,,102316.08333333333,0500000US47111
"Macon County, Tennessee",2018,,111912.91666666667,0500000US47111
"Macon County, Tennessee",2019,,119633.33333333333,0500000US47111
"Macon County, Tennessee",2020,,127983.45454545454,0500000US47111
"Macon County, Tennessee",2021,,143206.45454545456,0500000US47111
"Macon County, Tennessee",2022,,166173.22222222222,0500000US47111
Humphreys County,2000,,80107.75,0500000US47085
Humphreys County,2001,,82980.0,0500000US47085
Humphreys County,2002,,84337.66666666667,0500000US47085
Humphreys County,2003,,86472.16666666667,0500000US47085
Humphreys County,2004,,89681.25,0500000US47085
Humphreys County,2005,,95077.91666666667,0500000US47085
Humphreys County,2006,,101727.16666666667,0500000US47085
Humphreys County,2007,,106063.33333333333,0500000US47085
Humphreys County,2008,,106905.08333333333,0500000US47085
Humphreys County,2009,,104273.58333333333,0500000US47085
Humphreys County,2010,,100293.91666666667,0500000US47085
Humphreys County,2011,,97270.66666666667,0500000US47085
Humphreys County,2012,,97177.41666666667,0500000US47085
Humphreys County,2013,,99396.0,0500000US47085
Humphreys County,2014,,103183.16666666667,0500000US47085
Humphreys County,2015,,108431.33333333333,0500000US47085
Humphreys County,2016,,113790.33333333333,0500000US47085
Humphreys County,2017,,121680.25,0500000US47085
Humphreys County,2018,,129799.66666666667,0500000US47085
Humphreys County,2019,,137824.16666666666,0500000US47085
Humphreys County,2020,,146426.54545454544,0500000US47085
Humphreys County,2021,,165494.0909090909,0500000US47085
Humphreys County,2022,,193032.55555555556,0500000US47085
Stewart County,2000,,75838.5,0500000US47161
Stewart County,2001,,79066.33333333333,0500000US47161
Stewart County,2002,,80869.16666666667,0500000US47161
Stewart County,2003,,83683.16666666667,0500000US47161
Stewart County,2004,,87530.16666666667,0500000US47161
Stewart County,2005,,93984.58333333333,0500000US47161
Stewart County,2006,,101505.41666666667,0500000US47161
Stewart County,2007,,106391.41666666667,0500000US47161
Stewart County,2008,,107408.58333333333,0500000US47161
Stewart County,2009,,107033.16666666667,0500000US47161
Stewart County,2010,,107480.91666666667,0500000US47161
Stewart County,2011,,106032.08333333333,0500000US47161
Stewart County,2012,,107387.66666666667,0500000US47161
Stewart County,2013,,109195.58333333333,0500000US47161
Stewart County,2014,,112828.75,0500000US47161
Stewart County,2015,,117643.91666666667,0500000US47161
Stewart County,2016,,124461.08333333333,0500000US47161
Stewart County,2017,,134300.33333333334,0500000US47161
Stewart County,2018,,143365.91666666666,0500000US47161
Stewart County,2019,,149901.25,0500000US47161
Stewart County,2020,,158579.75,0500000US47161
Stewart County,2021,,178020.9090909091,0500000US47161
Stewart County,2022,,201642.33333333334,0500000US47161
Trousdale County,2000,,84719.25,0500000US47169
Trousdale County,2001,,89542.58333333333,0500000US47169
Trousdale County,2002,,91229.91666666667,0500000US47169
Trousdale County,2003,,95054.91666666667,0500000US47169
Trousdale County,2004,,99774.0,0500000US47169
Trousdale County,2005,,106093.58333333333,0500000US47169
Trousdale County,2006,,113411.16666666667,0500000US47169
Trousdale County,2007,,116828.91666666667,0500000US47169
Trousdale County,2008,,116368.83333333333,0500000US47169
Trousdale County,2009,,113943.58333333333,0500000US47169
Trousdale County,2010,,110353.75,0500000US47169
Trousdale County,2011,,106789.16666666667,0500000US47169
Trousdale County,2012,,106525.5,0500000US47169
Trousdale County,2013,,107495.91666666667,0500000US47169
Trousdale County,2014,,110397.66666666667,0500000US47169
Trousdale County,2015,,114200.83333333333,0500000US47169
Trousdale County,2016,,120968.08333333333,0500000US47169
Trousdale County,2017,,130931.33333333333,0500000US47169
Trousdale County,2018,,143575.5,0500000US47169
Trousdale County,2019,,153566.08333333334,0500000US47169
Trousdale County,2020,,161939.33333333334,0500000US47169
Trousdale County,2021,,186626.18181818182,0500000US47169
Trousdale County,2022,,219202.44444444444,0500000US47169
Houston County,2000,,57758.666666666664,0500000US47083
Houston County,2001,,60362.0,0500000US47083
Houston County,2002,,63235.416666666664,0500000US47083
Houston County,2003,,65659.75,0500000US47083
Houston County,2004,,68809.41666666667,0500000US47083
Houston County,2005,,73468.58333333333,0500000US47083
Houston County,2006,,78828.75,0500000US47083
Houston County,2007,,82528.16666666667,0500000US47083
Houston County,2008,,82712.75,0500000US47083
Houston County,2009,,80858.91666666667,0500000US47083
Houston County,2010,,80056.33333333333,0500000US47083
Houston County,2011,,79621.75,0500000US47083
Houston County,2012,,80018.66666666667,0500000US47083
Houston County,2013,,82445.91666666667,0500000US47083
Houston County,2014,,86446.83333333333,0500000US47083
Houston County,2015,,91774.08333333333,0500000US47083
Houston County,2016,,98426.58333333333,0500000US47083
Houston County,2017,,106431.58333333333,0500000US47083
Houston County,2018,,115810.91666666667,0500000US47083
Houston County,2019,,124107.75,0500000US47083
Houston County,2020,,131367.66666666666,0500000US47083
Houston County,2021,,142875.72727272726,0500000US47083
Houston County,2022,,162789.55555555556,0500000US47083
Tennessee,2000,,116295.58333333333,0400000US47
Tennessee,2001,,120232.58333333333,0400000US47
Tennessee,2002,,123067.33333333333,0400000US47
Tennessee,2003,,126081.91666666667,0400000US47
Tennessee,2004,,130474.91666666667,0400000US47
Tennessee,2005,,137957.08333333334,0400000US47
Tennessee,2006,,147322.75,0400000US47
Tennessee,2007,,153558.25,0400000US47
Tennessee,2008,,151465.83333333334,0400000US47
Tennessee,2009,,145408.08333333334,0400000US47
Tennessee,2010,,142284.16666666666,0400000US47
Tennessee,2011,,137240.08333333334,0400000US47
Tennessee,2012,,135576.91666666666,0400000US47
Tennessee,2013,,138857.83333333334,0400000US47
Tennessee,2014,,144488.41666666666,0400000US47
Tennessee,2015,,150072.33333333334,0400000US47
Tennessee,2016,,158739.41666666666,0400000US47
Tennessee,2017,,170049.66666666666,0400000US47
Tennessee,2018,,182834.41666666666,0400000US47
Tennessee,2019,,193967.66666666666,0400000US47
Tennessee,2020,,207495.58333333334,0400000US47
Tennessee,2021,,241439.66666666666,0400000US47
Tennessee,2022,,294644.77777777775,0400000US47
